Adım	Kırmızı	Sarı	Skor
15152	0	0	0
15160	0	0	0
15176	0	0	0
15280	0	0	0
15288	0	1	1
15336	0	0	0
15392	0	0	0
15432	0	0	0
15472	0	0	0
15616	0	0	0
15824	0	0	0
15896	0	0	0
15936	0	0	0
15968	1	1	2
15992	0	0	0
15992	0	0	0
16008	0	0	0
16008	0	0	0
16008	1	0	1
16016	0	0	0
16024	0	0	0
16040	0	0	0
16096	1	0	1
16120	0	0	0
16184	0	0	0
16184	0	0	0
16192	0	0	0
16312	0	0	0
16312	0	0	0
16424	0	0	0
16464	0	0	0
16816	0	0	0
16856	1	0	1
16864	0	0	0
16872	0	0	0
16976	0	0	0
17040	0	0	0
17048	0	0	0
17360	1	0	1
17416	0	0	0
17512	0	0	0
17608	0	0	0
17632	0	0	0
17640	0	0	0
17688	0	0	0
17736	0	0	0
17784	0	0	0
17864	1	0	1
17912	0	0	0
18136	0	0	0
18240	0	0	0
18408	0	0	0
18456	0	1	1
18480	1	0	1
18488	0	0	0
18576	0	0	0
18688	0	0	0
18704	1	0	1
18728	0	0	0
18744	1	0	1
18952	0	0	0
19088	0	0	0
19112	0	0	0
19152	0	0	0
19400	1	0	1
19464	0	0	0
19504	0	0	0
19528	0	0	0
19592	0	0	0
19720	0	0	0
19824	1	0	1
19936	1	0	1
19936	0	0	0
19968	0	0	0
20008	0	0	0
20016	0	0	0
20040	0	0	0
20048	0	0	0
20144	0	0	0
20152	1	0	1
20152	0	0	0
20264	1	0	1
20304	0	0	0
20424	0	0	0
20528	0	0	0
20808	1	0	1
20880	0	0	0
20960	1	0	1
21144	0	0	0
21168	0	0	0
21248	0	0	0
21264	1	0	1
21336	1	0	1
21360	0	0	0
21416	0	0	0
21424	0	0	0
21456	0	0	0
21512	0	0	0
21544	0	0	0
21592	1	0	1
21704	1	0	1
21704	1	0	1
21848	0	0	0
21856	0	0	0
21976	1	0	1
22072	0	0	0
22096	1	0	1
22128	1	0	1
22192	2	0	2
22280	0	0	0
22304	0	0	0
22320	1	0	1
22432	1	0	1
22896	0	0	0
22896	1	0	1
22920	0	0	0
23320	1	0	1
23336	1	0	1
23616	0	0	0
23672	0	0	0
23728	0	0	0
23904	0	0	0
23920	0	0	0
23936	0	0	0
24056	0	0	0
24136	0	0	0
24160	1	0	1
24192	0	0	0
24200	0	0	0
24328	0	0	0
24480	0	0	0
24504	1	0	1
24632	0	0	0
24976	0	0	0
25088	1	0	1
25200	0	0	0
25256	1	0	1
25272	2	0	2
25488	0	0	0
25488	0	0	0
25504	0	0	0
25672	0	0	0
25736	0	0	0
25776	0	0	0
25776	1	0	1
25800	0	0	0
25944	0	0	0
26096	0	0	0
26272	0	0	0
26288	0	0	0
26336	1	0	1
26472	0	0	0
26624	1	0	1
26688	0	0	0
26736	0	0	0
26984	0	0	0
27248	1	0	1
27296	0	0	0
27312	1	1	2
27376	0	0	0
27464	0	0	0
27624	1	0	1
27640	0	0	0
27808	1	0	1
27872	0	0	0
28048	0	0	0
28072	0	0	0
28144	1	0	1
28464	0	0	0
28528	1	0	1
28584	0	0	0
28616	1	0	1
28688	1	0	1
28896	0	0	0
29192	0	0	0
29224	0	0	0
29328	0	0	0
29384	0	0	0
29672	0	0	0
29728	1	0	1
29888	0	0	0
29952	1	0	1
30000	1	0	1
30008	0	0	0
30008	0	0	0
30056	1	0	1
30216	0	0	0
30288	0	0	0
30360	0	1	1
30456	0	0	0
30992	0	0	0
31008	0	0	0
31064	0	0	0
31080	0	0	0
31136	2	0	2
31160	0	0	0
31528	0	0	0
31552	0	0	0
31608	0	0	0
31744	0	0	0
31832	0	0	0
31856	0	0	0
31904	0	0	0
31936	1	0	1
32376	1	0	1
32608	0	0	0
32848	0	0	0
32912	1	0	1
32920	0	0	0
32984	0	0	0
33176	0	0	0
33184	0	0	0
33304	1	0	1
33432	0	0	0
33504	0	0	0
33536	0	0	0
33568	2	0	2
33856	1	0	1
34200	1	0	1
34384	0	0	0
34544	1	0	1
34776	0	0	0
34824	0	0	0
34904	0	0	0
35104	0	0	0
35400	1	0	1
35416	0	1	1
35528	1	0	1
35768	1	0	1
35800	0	0	0
35808	0	0	0
36008	0	0	0
36144	0	0	0
36232	0	0	0
36304	0	0	0
36328	1	0	1
36744	1	0	1
37088	0	1	1
37184	1	0	1
37392	0	1	1
37744	0	0	0
37832	0	0	0
37904	0	0	0
38248	3	1	4
38344	0	0	0
38688	0	0	0
38784	0	0	0
38992	0	0	0
39064	0	0	0
39344	0	0	0
39432	0	0	0
39464	0	1	1
39848	0	0	0
39944	0	0	0
39952	1	0	1
40048	0	0	0
40664	0	0	0
40856	0	1	1
40944	0	0	0
41336	2	0	2
41448	0	0	0
41448	0	0	0
41544	0	0	0
41648	0	0	0
42048	1	0	1
42208	1	0	1
42248	0	0	0
42264	0	0	0
42584	1	2	3
42624	0	0	0
42904	1	0	1
42992	1	0	1
43048	0	0	0
43080	2	0	2
43504	1	0	1
43808	0	0	0
43840	1	0	1
43848	0	0	0
44184	0	0	0
44224	0	0	0
44240	3	1	4
44648	0	0	0
44960	1	0	1
45104	0	0	0
45408	0	0	0
45448	0	0	0
45624	3	0	3
45784	0	0	0
45840	0	0	0
46200	0	0	0
46248	0	0	0
46632	1	0	1
46704	0	0	0
46960	1	0	1
47008	0	0	0
47032	1	0	1
47048	0	0	0
47224	0	0	0
47280	0	0	0
47704	1	0	1
47848	0	0	0
47872	1	0	1
48160	1	1	2
48560	0	0	0
48632	0	0	0
48880	0	0	0
48992	1	0	1
49168	0	1	1
49256	2	0	2
49336	0	0	0
49760	0	0	0
50080	1	0	1
50160	0	0	0
50232	0	0	0
50480	0	0	0
50592	0	0	0
50768	0	0	0
50896	0	0	0
50936	0	0	0
50952	1	0	1
51184	3	0	3
51352	1	0	1
51520	0	0	0
51560	0	0	0
51680	0	0	0
52080	0	0	0
52496	0	0	0
52536	0	0	0
52920	3	0	3
53120	0	0	0
53160	0	0	0
53280	0	0	0
53680	0	0	0
53712	1	0	1
53760	1	1	2
53848	1	0	1
54136	0	0	0
54520	0	0	0
54864	0	0	0
54872	2	0	2
55280	0	0	0
55312	0	0	0
55424	2	0	2
55760	1	0	1
55784	2	0	2
56280	1	0	1
56464	0	0	0
56472	0	0	0
57280	1	0	1
57312	1	0	1
57360	0	0	0
57384	0	0	0
57656	1	1	2
58000	4	0	4
58064	0	0	0
58280	1	0	1
58704	0	0	0
58880	0	0	0
58960	0	0	0
58984	2	0	2
59072	1	0	1
59256	0	0	0
59664	0	0	0
60064	0	0	0
60560	0	0	0
60680	2	0	2
60880	1	0	1
60984	2	0	2
61160	1	1	2
61416	0	1	1
61664	0	0	0
61784	2	0	2
62160	0	0	0
62504	1	0	1
62584	0	0	0
62824	3	0	3
62864	3	0	3
62912	2	0	2
63016	0	0	0
63120	4	0	4
63264	0	0	0
64104	0	0	0
64184	0	0	0
64216	3	0	3
64424	0	0	0
64512	0	0	0
64864	0	0	0
64952	0	1	1
65032	1	1	2
65200	1	1	2
65296	1	0	1
65696	1	0	1
66024	0	0	0
66096	0	1	1
66352	1	0	1
66672	5	1	6
66784	4	0	4
66896	0	0	0
67576	3	1	4
67584	1	0	1
67680	3	0	3
67696	0	0	0
67896	1	1	2
68032	3	0	3
68088	0	0	0
68272	0	0	0
68296	1	0	1
69296	0	0	0
69416	1	0	1
69432	1	0	1
69432	1	0	1
69632	0	0	0
70072	4	0	4
70088	1	0	1
70296	1	0	1
70304	2	0	2
70736	1	2	3
71032	0	0	0
71072	2	0	2
71168	0	0	0
71360	3	1	4
71392	0	0	0
71672	0	0	0
71768	1	0	1
72336	0	0	0
72672	0	0	0
72688	1	0	1
72896	5	0	5
72960	0	0	0
72992	0	0	0
73272	0	0	0
73368	0	0	0
73824	2	0	2
74064	2	1	3
74272	0	0	0
74288	0	0	0
74496	0	0	0
74960	1	0	1
74992	1	0	1
75368	1	0	1
75424	0	0	0
75432	0	1	1
75888	0	0	0
76024	2	1	3
76096	0	0	0
76408	1	0	1
76592	0	0	0
77072	1	0	1
77424	1	0	1
77472	1	0	1
77632	5	0	5
77696	0	0	0
78288	2	0	2
78992	2	0	2
79024	0	0	0
79072	0	0	0
79208	3	0	3
79456	1	0	1
79472	2	0	2
79664	2	0	2
80256	1	1	2
80416	2	2	4
80456	0	0	0
80808	0	0	0
80896	1	0	1
81056	0	0	0
81352	2	1	3
81472	1	0	1
81816	2	0	2
81856	1	0	1
82016	0	0	0
82312	0	0	0
82408	0	0	0
82456	1	0	1
83072	0	0	0
83352	1	0	1
83576	1	0	1
83616	0	0	0
83648	1	0	1
83848	0	1	1
83872	2	1	3
84056	0	0	0
84472	2	0	2
84664	1	0	1
84808	2	0	2
85176	0	0	0
85248	0	0	0
85360	2	0	2
85368	1	0	1
85472	0	0	0
86056	1	0	1
86936	1	0	1
86960	0	0	0
86968	0	0	0
87064	3	0	3
87376	2	1	3
88056	1	0	1
88568	4	1	5
88640	3	1	4
88680	2	0	2
88864	1	0	1
88976	0	0	0
89064	1	0	1
89336	2	0	2
90216	0	1	1
90568	1	0	1
90680	1	0	1
90864	1	0	1
91064	1	0	1
91160	3	0	3
91160	2	2	4
91616	0	0	0
91736	2	0	2
92232	2	0	2
92696	2	0	2
92728	2	0	2
92760	0	0	0
93160	1	0	1
93736	1	0	1
94280	5	0	5
94296	0	0	0
94760	1	0	1
95128	2	0	2
95160	1	0	1
95312	2	2	4
95584	1	0	1
95736	1	0	1
95880	0	0	0
95936	6	1	7
96360	0	0	0
96536	1	0	1
96696	2	0	2
96728	0	0	0
96912	0	0	0
97488	1	0	1
97952	2	1	3
97960	0	0	0
98136	0	0	0
98296	0	0	0
98728	1	0	1
99480	5	0	5
99488	1	0	1
99552	0	0	0
99720	1	0	1
99736	0	0	0
100448	2	1	3
100888	0	1	1
101152	0	0	0
101184	1	0	1
101248	1	0	1
101592	1	0	1
101720	9	1	10
101736	1	0	1
102064	2	0	2
102488	0	0	0
102752	0	0	0
103184	2	0	2
103224	3	0	3
103984	3	0	3
104088	0	0	0
104272	5	0	5
104408	2	1	3
104432	2	1	3
104680	1	0	1
104984	1	0	1
105248	0	0	0
105384	2	0	2
105688	0	0	0
105904	1	0	1
106008	0	0	0
106288	8	1	9
106680	1	0	1
107024	1	0	1
107144	3	0	3
107248	1	0	1
107688	1	0	1
107824	0	1	1
107944	1	1	2
108320	3	0	3
108376	0	0	0
108640	3	0	3
109656	3	0	3
109952	5	0	5
109968	2	0	2
110208	2	1	3
110320	1	0	1
111104	4	1	5
111424	7	0	7
111528	1	0	1
111560	4	0	4
111808	0	0	0
112512	1	1	2
112856	3	1	4
113104	1	0	1
113128	0	0	0
113160	0	0	0
113568	5	0	5
114408	0	0	0
114656	4	1	5
115104	1	0	1
115160	2	0	2
115248	3	2	5
115680	3	0	3
115768	0	0	0
115848	3	0	3
116704	0	0	0
117288	5	1	6
117656	13	2	15
117712	2	0	2
117792	3	2	5
118048	3	0	3
118152	0	0	0
118168	2	0	2
118296	4	0	4
118376	9	0	9
119520	2	1	3
119768	0	0	0
120008	2	0	2
120112	2	0	2
120296	1	0	1
120376	1	0	1
120424	0	0	0
120448	2	0	2
120816	2	0	2
121688	7	0	7
121864	1	1	2
122064	2	0	2
122776	3	0	3
122776	7	2	9
122784	3	1	4
122912	3	0	3
122960	0	0	0
123664	4	2	6
123720	3	0	3
123840	2	0	2
124056	0	0	0
124184	4	1	5
124736	1	1	2
124776	1	0	1
125360	2	0	2
125744	2	0	2
125840	1	0	1
127056	6	1	7
127352	3	1	4
127408	5	0	5
127464	5	0	5
127496	10	2	12
127520	0	1	1
128000	2	0	2
128016	2	0	2
128312	0	0	0
128328	1	0	1
128544	5	0	5
128688	1	0	1
128944	3	0	3
129056	3	0	3
129448	0	0	0
129728	2	0	2
130312	1	0	1
130400	3	1	4
130832	1	0	1
131032	2	0	2
131104	3	0	3
131208	1	0	1
131416	1	0	1
132096	6	1	7
132296	1	0	1
132432	0	0	0
133136	2	0	2
133264	2	1	3
133328	5	0	5
133472	5	0	5
133544	2	0	2
134144	0	1	1
134224	1	0	1
134224	4	0	4
134768	0	1	1
134912	3	0	3
136064	3	0	3
136224	1	0	1
136232	7	1	8
136592	3	0	3
136768	1	0	1
136960	0	0	0
137104	2	2	4
137272	2	0	2
137504	1	0	1
137728	7	0	7
137864	1	0	1
138448	3	0	3
138464	2	0	2
138560	0	0	0
138592	1	0	1
138608	3	1	4
138704	0	0	0
138800	0	0	0
140000	4	0	4
140000	10	0	10
140392	5	2	7
140752	10	0	10
141176	4	1	5
141560	4	0	4
141728	7	0	7
142224	5	1	6
142544	9	0	9
142760	2	0	2
143224	3	0	3
144200	2	0	2
144352	4	2	6
144544	1	0	1
144832	9	0	9
144920	1	0	1
145000	6	6	12
145328	5	0	5
145488	4	1	5
145912	4	0	4
145984	3	0	3
146408	2	0	2
146632	1	0	1
147024	5	0	5
147440	10	1	11
149040	8	0	8
149040	0	0	0
149176	8	1	9
149368	0	0	0
149640	11	1	12
150040	7	1	8
150296	6	0	6
150424	2	0	2
150832	12	1	13
151000	2	0	2
151808	18	1	19
151816	6	0	6
152032	4	0	4
152496	8	0	8
152888	8	0	8
153648	2	0	2
153808	9	0	9
154048	10	1	11
154584	3	0	3
154752	15	0	15
155288	2	0	2
155592	11	1	12
156232	12	1	13
157576	10	1	11
157624	6	0	6
157672	0	0	0
158048	8	0	8
158088	3	0	3
158112	15	0	15
158880	2	0	2
159064	8	1	9
159200	7	1	8
159216	1	0	1
159672	2	0	2
160008	2	0	2
160104	11	1	12
160640	10	0	10
160824	7	0	7
160984	1	0	1
160992	3	0	3
161568	4	1	5
161880	4	0	4
162240	6	0	6
162464	14	0	14
162616	1	0	1
162896	0	0	0
163000	5	1	6
163128	0	0	0
163136	0	0	0
164040	12	0	12
164184	0	0	0
164232	1	0	1
164704	8	2	10
164752	1	0	1
165448	6	0	6
165568	4	0	4
165840	2	0	2
165872	14	0	14
165952	12	2	14
166016	8	0	8
166456	14	1	15
167040	1	0	1
167216	1	0	1
167368	5	0	5
168136	7	0	7
168512	3	0	3
168656	1	0	1
168968	11	0	11
169000	6	0	6
169344	6	0	6
169664	4	0	4
169736	0	0	0
169824	0	0	0
170648	1	0	1
171120	10	0	10
171216	9	0	9
171520	16	1	17
171552	1	0	1
172192	2	0	2
172672	6	0	6
173000	13	2	15
173184	4	0	4
173272	15	1	16
173448	3	1	4
173472	7	0	7
173576	1	0	1
174232	2	0	2
174264	0	0	0
174392	7	2	9
174640	12	0	12
174680	2	1	3
174824	7	0	7
174912	1	0	1
175016	1	0	1
175184	1	0	1
175864	0	0	0
176192	5	1	6
176312	7	0	7
176408	11	0	11
176880	7	0	7
177032	3	0	3
177280	7	1	8
178176	1	0	1
178224	6	0	6
178608	8	1	9
178760	6	0	6
178992	14	0	14
180000	6	2	8
180080	14	1	15
180672	3	0	3
180872	9	1	10
181152	1	0	1
181232	4	1	5
181344	1	0	1
181448	3	0	3
181824	8	0	8
181928	16	2	18
182424	10	0	10
182424	15	0	15
183624	1	0	1
184224	12	0	12
185088	4	1	5
185224	3	0	3
185528	13	1	14
185624	1	0	1
185664	11	1	12
185880	9	0	9
185952	7	0	7
186200	4	0	4
186888	18	1	19
187248	1	0	1
187264	0	0	0
187504	1	0	1
187584	3	2	5
188304	3	0	3
188400	8	1	9
189048	3	0	3
189312	2	0	2
189648	3	0	3
189976	12	0	12
190352	10	2	12
190568	5	0	5
190648	9	0	9
191888	12	1	13
191888	7	0	7
192008	2	1	3
192496	6	1	7
193328	7	0	7
193328	21	0	21
194048	2	0	2
194080	13	0	13
194272	7	0	7
194336	9	1	10
194416	2	0	2
194792	9	2	11
195328	3	0	3
195368	10	0	10
195392	8	0	8
195824	3	0	3
196144	4	0	4
196432	1	0	1
196664	6	1	7
196712	15	0	15
196712	4	1	5
197440	4	1	5
197792	2	0	2
198248	0	0	0
198352	10	2	12
198440	8	1	9
198560	14	0	14
199072	9	0	9
199232	19	0	19
199448	4	2	6
199608	2	0	2
199880	3	0	3
200624	9	1	10
201008	9	0	9
201048	5	0	5
201416	3	0	3
202536	11	2	13
202976	10	2	12
203528	10	0	10
203920	10	0	10
204464	6	0	6
204536	5	0	5
204776	7	1	8
205296	9	0	9
205512	13	3	16
205640	16	0	16
205688	1	0	1
206096	20	3	23
206112	6	0	6
206984	2	0	2
207920	4	2	6
208120	9	0	9
208720	18	1	19
208808	13	2	15
208808	10	2	12
208808	8	0	8
208864	1	0	1
209728	2	0	2
209824	0	0	0
209936	14	2	16
210168	16	0	16
210504	1	0	1
211312	13	0	13
211608	2	0	2
211936	12	0	12
212408	13	1	14
212640	1	0	1
212872	16	0	16
214264	11	3	14
214432	12	0	12
214552	17	0	17
214808	13	1	14
215272	2	0	2
215448	6	0	6
216080	13	1	14
216728	6	3	9
217096	8	1	9
217568	9	0	9
217928	11	1	12
218280	19	2	21
218904	1	0	1
219272	1	0	1
219440	14	3	17
219864	7	0	7
220376	4	0	4
220400	23	3	26
221624	21	2	23
221688	7	0	7
221816	1	0	1
222112	5	0	5
222232	17	2	19
222456	8	1	9
223256	14	0	14
223464	5	1	6
223672	9	2	11
223856	9	0	9
223952	7	3	10
223992	3	0	3
224232	1	0	1
224288	2	0	2
224456	2	0	2
224568	10	1	11
225376	2	0	2
225424	11	1	12
225584	6	1	7
226344	4	0	4
227184	10	1	11
227208	14	1	15
227688	12	0	12
228360	3	0	3
228648	3	0	3
228720	13	3	16
229272	10	1	11
229576	13	3	16
229704	12	2	14
229768	10	3	13
229800	0	0	0
230720	24	3	27
231392	3	0	3
231400	0	0	0
231464	9	2	11
231960	5	0	5
232024	8	1	9
232104	5	0	5
232128	8	0	8
232704	3	1	4
232920	4	0	4
233560	3	0	3
233760	19	1	20
233864	2	0	2
234576	10	1	11
234640	9	0	9
234688	5	1	6
234720	4	2	6
234736	0	0	0
234888	7	2	9
234960	1	0	1
235064	1	0	1
236536	8	0	8
236736	8	0	8
237416	12	0	12
237688	11	1	12
237864	3	0	3
238448	2	0	2
238536	3	0	3
238752	7	1	8
239080	20	0	20
239432	6	1	7
239752	3	0	3
240232	2	0	2
240432	3	1	4
240472	12	0	12
240520	6	0	6
240768	1	0	1
241096	5	0	5
241328	28	0	28
241872	3	0	3
241968	15	1	16
242152	12	2	14
242720	5	0	5
242920	0	0	0
242928	2	0	2
243160	8	1	9
243184	12	0	12
244352	7	0	7
244552	8	1	9
244696	18	1	19
244792	5	0	5
244848	6	0	6
245072	8	1	9
245160	1	0	1
245384	13	0	13
245416	2	0	2
245840	3	0	3
246048	7	0	7
246080	6	0	6
246184	3	0	3
246472	2	1	3
247160	7	1	8
247616	5	2	7
248064	10	0	10
248424	9	1	10
248496	9	0	9
249016	3	0	3
249024	1	0	1
249592	9	0	9
249704	13	0	13
250232	11	2	13
250288	0	1	1
250752	10	2	12
250768	0	0	0
251064	7	1	8
251328	11	1	12
251472	2	0	2
251936	9	0	9
251960	7	1	8
252216	3	0	3
252368	11	1	12
252528	4	0	4
253008	4	1	5
253216	10	0	10
253232	7	0	7
253280	0	0	0
253288	9	1	10
253640	3	0	3
253976	2	0	2
254416	10	0	10
254488	9	0	9
254640	9	2	11
254800	1	0	1
255040	3	0	3
255192	4	0	4
255504	8	2	10
255952	10	1	11
256896	8	1	9
256976	8	1	9
257152	3	0	3
257752	3	1	4
258088	17	2	19
258104	11	1	12
258264	6	0	6
258440	1	0	1
258600	11	3	14
258760	0	0	0
258952	9	0	9
259072	3	1	4
259248	1	1	2
259648	6	0	6
259792	1	0	1
259872	4	3	7
260008	0	0	0
260056	0	0	0
260280	5	0	5
260664	4	0	4
260904	4	0	4
261048	6	0	6
261456	3	0	3
261848	0	0	0
261912	7	0	7
262032	3	0	3
262432	5	0	5
262488	15	0	15
262584	23	1	24
262624	0	0	0
263888	5	2	7
264024	11	0	11
264032	2	0	2
264240	17	0	17
264432	5	1	6
264792	9	0	9
264944	12	1	13
264960	0	0	0
265000	8	0	8
265448	2	1	3
265464	5	0	5
265896	6	0	6
265984	8	0	8
266024	16	0	16
266192	8	0	8
266408	2	1	3
266624	6	0	6
267064	0	0	0
267104	3	2	5
267104	7	0	7
267112	12	0	12
267584	3	0	3
267920	8	0	8
267944	3	0	3
268448	3	0	3
268848	16	1	17
269360	3	0	3
269360	8	1	9
269664	4	0	4
269696	2	0	2
270136	6	0	6
270176	0	0	0
270392	15	0	15
270824	8	1	9
270984	1	1	2
271080	10	2	12
271088	2	0	2
271576	5	0	5
271888	2	0	2
272448	4	0	4
272624	6	1	7
272704	12	0	12
273152	6	2	8
273528	12	1	13
273768	1	0	1
273848	11	2	13
274272	4	2	6
274352	2	0	2
274616	9	1	10
275048	8	3	11
275248	4	0	4
275544	12	1	13
275576	5	1	6
276216	2	2	4
276248	3	1	4
276560	10	1	11
276784	12	2	14
276800	13	1	14
277016	7	1	8
277352	2	0	2
277664	3	0	3
278096	3	0	3
278232	5	0	5
278504	6	0	6
278528	4	1	5
279416	9	1	10
279488	4	0	4
279736	16	0	16
279968	9	0	9
280136	0	0	0
280448	3	0	3
280896	3	0	3
280952	5	0	5
280976	10	0	10
281232	15	1	16
281424	13	2	15
281728	13	0	13
281784	2	0	2
281960	1	0	1
281992	1	0	1
282352	1	0	1
282656	5	0	5
282664	2	0	2
282712	0	0	0
283080	12	1	13
283152	0	0	0
